超能陆战队	编剧	丹尼尔·吉尔森
超能陆战队	编剧	罗伯特·L·贝尔德
超能陆战队	演员	斯科特·安第斯
超能陆战队	演员	瑞恩·波特
超能陆战队	演员	丹尼尔·海尼
超能陆战队	演员	T·J·米勒
超能陆战队	演员	杰米·钟
超能陆战队	演员	小达蒙·韦恩斯
超能陆战队	演员	珍尼希斯·罗德里格兹
超能陆战队	演员	詹姆斯·克伦威尔
超能陆战队	演员	艾伦·图代克
超能陆战队	演员	玛娅·鲁道夫
超能陆战队	演员	亚布拉哈姆·本鲁比
超能陆战队	演员	凯蒂·洛斯
超能陆战队	演员	比利·布什
超能陆战队	演员	丹尼尔·吉尔森
超能陆战队	演员	保罗·布里格斯
超能陆战队	类型	喜剧
超能陆战队	类型	动作
超能陆战队	类型	科幻
超能陆战队	类型	动画
超能陆战队	类型	冒险
超能陆战队	地区	United States of America_美国
超能陆战队	语言	英语
超能陆战队	上映年份	2015.0
超能陆战队	片长	102.0
超能陆战队	别名	大英雄联盟(港)
超能陆战队	别名	大英雄天团(台)
超能陆战队	别名	六大英雄
木星上行	豆瓣评分	5.4
木星上行	导演	安迪·沃卓斯基
木星上行	导演	拉娜·沃卓斯基
木星上行	编剧	安迪·沃卓斯基
木星上行	编剧	拉娜·沃卓斯基
木星上行	演员	查宁·塔图姆
木星上行	演员	米拉·库尼斯
木星上行	演员	肖恩·宾
木星上行	演员	埃迪·雷德梅恩
木星上行	演员	道格拉斯·布斯
木星上行	演员	裴斗娜
木星上行	演员	詹姆斯·达西
木星上行	演员	特瑞·吉列姆
木星上行	演员	塔彭丝·米德尔顿
木星上行	演员	凡妮莎·柯比
木星上行	演员	蒂姆·皮戈特-史密斯
木星上行	演员	爱德华·霍格
木星上行	演员	奇克·盖瑞
木星上行	演员	古古·姆巴塔-劳
木星上行	演员	玛利亚·多耶·肯尼迪
木星上行	演员	克里斯蒂娜·科尔
木星上行	演员	乔·奥斯蒙德
木星上行	演员	杰里米·斯威夫特
木星上行	演员	大卫·阿贾拉
木星上行	演员	妮基·阿姆卡-伯德
木星上行	演员	尼尔·芬格
木星上行	类型	动作
木星上行	类型	科幻
木星上行	类型	冒险
木星上行	地区	United States of America_美国
木星上行	地区	United Kingdom_英国
木星上行	语言	英语
木星上行	语言	俄语
木星上行	上映年份	2015.0
木星上行	片长	126.0
木星上行	别名	木升战纪(港)
木星上行	别名	朱比特崛起(台)
木星上行	别名	朱庇特上升
饥饿游戏3：嘲笑鸟(上)	豆瓣评分	5.7
饥饿游戏3：嘲笑鸟(上)	导演	弗朗西斯·劳伦斯
饥饿游戏3：嘲笑鸟(上)	编剧	丹尼·斯特朗
饥饿游戏3：嘲笑鸟(上)	编剧	彼得·克莱格
饥饿游戏3：嘲笑鸟(上)	演员	詹妮弗·劳伦斯
饥饿游戏3：嘲笑鸟(上)	演员	乔什·哈切森
饥饿游戏3：嘲笑鸟(上)	演员	利亚姆·海姆斯沃斯
饥饿游戏3：嘲笑鸟(上)	演员	伍迪·哈里森
饥饿游戏3：嘲笑鸟(上)	演员	唐纳德·萨瑟兰
饥饿游戏3：嘲笑鸟(上)	演员	菲利普·塞默·霍夫曼
饥饿游戏3：嘲笑鸟(上)	演员	朱丽安·摩尔
饥饿游戏3：嘲笑鸟(上)	演员	维罗·希尔兹
饥饿游戏3：嘲笑鸟(上)	演员	山姆·克拉弗林
饥饿游戏3：嘲笑鸟(上)	演员	伊丽莎白·班克斯
饥饿游戏3：嘲笑鸟(上)	演员	马赫莎拉哈什巴兹·阿里
饥饿游戏3：嘲笑鸟(上)	演员	吉娜·马隆
饥饿游戏3：嘲笑鸟(上)	演员	杰弗里·怀特
饥饿游戏3：嘲笑鸟(上)	演员	葆拉·马尔科姆森
饥饿游戏3：嘲笑鸟(上)	演员	斯坦利·图齐
饥饿游戏3：嘲笑鸟(上)	演员	娜塔莉·多默尔
饥饿游戏3：嘲笑鸟(上)	演员	伊万·罗斯
饥饿游戏3：嘲笑鸟(上)	演员	埃尔登·汉森
饥饿游戏3：嘲笑鸟(上)	演员	约翰·威斯利·查特曼
饥饿游戏3：嘲笑鸟(上)	演员	萨莉塔·乔德霍里
饥饿游戏3：嘲笑鸟(上)	演员	斯黛芬·道森
饥饿游戏3：嘲笑鸟(上)	演员	帕蒂纳·雷内亚·米勒
饥饿游戏3：嘲笑鸟(上)	演员	罗伯特·克耐普
饥饿游戏3：嘲笑鸟(上)	类型	动作
饥饿游戏3：嘲笑鸟(上)	类型	科幻
饥饿游戏3：嘲笑鸟(上)	类型	冒险
饥饿游戏3：嘲笑鸟(上)	地区	United States of America_美国
饥饿游戏3：嘲笑鸟(上)	语言	英语
饥饿游戏3：嘲笑鸟(上)	上映年份	2015.0
饥饿游戏3：嘲笑鸟(上)	片长	123.0
饥饿游戏3：嘲笑鸟(上)	别名	饥饿游戏：自由幻梦I(台)
饥饿游戏3：嘲笑鸟(上)	别名	饥饿游戏终极篇：自由幻梦1(港)
饥饿游戏3：嘲笑鸟(上)	别名	饥饿游戏3：自由幻梦(上)
饥饿游戏3：嘲笑鸟(上)	别名	饥饿游戏：自由梦幻(上)
饥饿游戏3：嘲笑鸟(上)	别名	饥饿游戏 第三部(上)
饥饿游戏3：嘲笑鸟(上)	别名	嘲笑鸟(上)
饥饿游戏3：嘲笑鸟(上)	别名	Seashore
移动迷宫	豆瓣评分	6.7
移动迷宫	导演	韦斯·鲍尔
移动迷宫	编剧	诺亚·奥本海姆
移动迷宫	编剧	格兰特·迈尔斯
移动迷宫	编剧	T·S·诺林
移动迷宫	编剧	詹姆斯·达什纳
移动迷宫	演员	迪伦·欧布莱恩
移动迷宫	演员	阿梅尔·艾米恩
移动迷宫	演员	李基弘 Ki Hong Lee
移动迷宫	演员	布雷克·库珀
移动迷宫	演员	托马斯·桑斯特 Thomas Sangster
移动迷宫	演员	威尔·保尔特
移动迷宫	演员	德克斯特·达登
移动迷宫	演员	卡雅·斯考达里奥
移动迷宫	演员	克里斯·谢菲尔德
移动迷宫	演员	乔·阿德勒
移动迷宫	演员	亚历山大·弗洛里斯
移动迷宫	演员	雅各布·拉提摩尔
移动迷宫	演员	兰德尔·D·坎宁安
移动迷宫	演员	派翠西娅·克拉克森
移动迷宫	演员	唐·麦克马纳斯
移动迷宫	类型	动作
移动迷宫	类型	科幻
移动迷宫	地区	United States of America_美国
移动迷宫	地区	Canada_加拿大
移动迷宫	地区	United Kingdom_英国
移动迷宫	语言	英语
移动迷宫	上映年份	2014.0
移动迷宫	片长	113.0
移动迷宫	别名	迷宫行者
乐高DC超级英雄：正义联盟之末日军团的进攻	豆瓣评分	8.0
乐高DC超级英雄：正义联盟之末日军团的进攻	导演	Rick Morales
乐高DC超级英雄：正义联盟之末日军团的进攻	编剧	Jim Krieg
乐高DC超级英雄：正义联盟之末日军团的进攻	演员	Mark Hamill
乐高DC超级英雄：正义联盟之末日军团的进攻	演员	Troy Baker
乐高DC超级英雄：正义联盟之末日军团的进攻	演员	Nolan North
乐高DC超级英雄：正义联盟之末日军团的进攻	演员	Khary Payton
乐高DC超级英雄：正义联盟之末日军团的进攻	演员	Josh Keaton
乐高DC超级英雄：正义联盟之末日军团的进攻	演员	James Arnold Taylor
乐高DC超级英雄：正义联盟之末日军团的进攻	演员	Grey Griffin
乐高DC超级英雄：正义联盟之末日军团的进攻	类型	动作
乐高DC超级英雄：正义联盟之末日军团的进攻	类型	科幻
乐高DC超级英雄：正义联盟之末日军团的进攻	类型	动画
乐高DC超级英雄：正义联盟之末日军团的进攻	地区	United States of America_美国
乐高DC超级英雄：正义联盟之末日军团的进攻	语言	英语
乐高DC超级英雄：正义联盟之末日军团的进攻	上映年份	2015.0
乐高DC超级英雄：正义联盟之末日军团的进攻	片长	72.0
年鉴计划	豆瓣评分	6.5
年鉴计划	导演	Dean Israelite
年鉴计划	编剧	Andrew Deutschman
年鉴计划	演员	约翰尼·韦斯顿
年鉴计划	演员	索菲亚·布莱克-德埃利亚
年鉴计划	演员	山姆·勒纳
年鉴计划	演员	艾伦·伊万格力斯塔
年鉴计划	演员	金妮·加德纳
年鉴计划	演员	艾米·兰德克
年鉴计划	演员	加里·维克斯
年鉴计划	演员	Macsen Lintz
年鉴计划	演员	加里·格鲁布斯
年鉴计划	演员	Michelle DeFraites
年鉴计划	演员	Curry Stone
年鉴计划	演员	Jamila Thompson
年鉴计划	演员	凯蒂·加菲
年鉴计划	演员	Hillary Harley
年鉴计划	演员	Courtney Bowers
年鉴计划	类型	科幻
年鉴计划	类型	惊悚
年鉴计划	地区	United States of America_美国
年鉴计划	语言	英语
年鉴计划	上映年份	2014.0
年鉴计划	片长	106.0
年鉴计划	别名	跨界失控(台)
年鉴计划	别名	改写人生
年鉴计划	别名	昨日行者
年鉴计划	别名	欢迎来到昨天
年鉴计划	别名	年历
年鉴计划	别名	Welcome to Yesterday
年鉴计划	别名	Cinema One
年鉴计划	别名	Almanac
寄生兽：完结篇	豆瓣评分	7.0
寄生兽：完结篇	导演	山崎贵
寄生兽：完结篇	编剧	山崎贵
寄生兽：完结篇	编剧	古泽良太
寄生兽：完结篇	编剧	岩明均
寄生兽：完结篇	演员	染谷将太
寄生兽：完结篇	演员	深津绘里
